r1-0000,29337386.0,93954530.0,41101.28
r1-0001,9349311.0,23614056.0,11994.11
r1-0002,4310140.0,8049123.0,3779.5
r1-0003,9315786.0,24671015.0,10784.53
r1-0004,29467277.0,88682111.0,44246.0
r1-0005,4319089.0,7643417.0,3933.46
r1-0006,3061633.0,3371430.0,1525.16
r1-0007,3058817.0,3472318.0,1461.17
r2-0000,3058866.0,3441481.0,1534.28
r2-0001,3061672.0,3103099.0,1610.71
r2-0002,9315832.0,25536105.0,11859.38
r2-0003,4310086.0,7547978.0,3749.64
r2-0004,4319097.0,6864495.0,3848.0
r2-0005,29469296.0,86352176.0,43293.31
r2-0006,29337607.0,91648621.0,45706.59
r2-0007,9349316.0,24714999.0,10953.6
r3-0000,4310142.0,7695498.0,3610.47
r3-0001,3058879.0,3200192.0,1572.96
r3-0002,4319102.0,7314684.0,3714.8
r3-0003,3061682.0,3480730.0,1474.04
r3-0004,29469031.0,88422680.0,43075.81
r3-0005,29337614.0,95890941.0,45455.74
r3-0006,9315789.0,24147689.0,10559.36
r3-0007,9349324.0,23999035.0,11567.07
r4-0000,4310143.0,7410498.0,3662.59
r4-0001,29337446.0,93518206.0,41322.25
r4-0002,4319120.0,7277210.0,3851.35
r4-0003,9349323.0,23320973.0,10803.81
r4-0004,3061621.0,3355613.0,1399.3
r4-0005,29469386.0,86796003.0,45323.22
r4-0006,3058867.0,3335576.0,1562.56
r4-0007,9315782.0,24682738.0,10636.05
r5-0000,29469063.0,89824543.0,45106.82
r5-0001,4319113.0,7340366.0,3766.87
r5-0002,9349326.0,23454636.0,10854.27
r5-0003,3058866.0,3208808.0,1249.97
r5-0004,4310144.0,7374603.0,3784.41
r5-0005,9315780.0,24302158.0,10756.13
r5-0006,3061672.0,3664653.0,1420.3
r5-0007,29337382.0,89570343.0,38674.25
r6-0000,9315791.0,24508130.0,10729.18
r6-0001,3061660.0,3271740.0,1409.1
r6-0002,9349329.0,22975607.0,11346.61
r6-0003,3058866.0,3316195.0,1546.38
r6-0004,29469261.0,87702485.0,42341.16
r6-0005,4319105.0,7414255.0,3735.86
r6-0006,4310139.0,7723712.0,3661.17
r6-0007,29337473.0,91522499.0,42287.01
r7-0000,3061683.0,3311608.0,1430.93
r7-0001,29469327.0,95981360.0,42900.59
r7-0002,3058855.0,3525511.0,1507.65
r7-0003,4310154.0,8095473.0,3932.45
r7-0004,9349318.0,23167734.0,10781.89
r7-0005,4319100.0,7130190.0,3884.51
r7-0006,9315785.0,23971868.0,10846.16
r7-0007,29337578.0,94350948.0,43311.15
