q0-000,3058842.0,3626847.0,893.84
q0-001,3058852.0,3508510.0,1054.37
q0-002,3058788.0,3517802.0,974.16
q0-003,3058841.0,3418757.0,924.41
q0-004,3058845.0,3346259.0,912.84
q0-005,3058842.0,3578155.0,893.57
q0-006,3058841.0,3315279.0,989.18
q0-007,3058842.0,3490116.0,958.06
q0-008,3058839.0,3316281.0,940.5
q0-009,3058854.0,3316133.0,1046.35
q0-010,3058839.0,3414366.0,990.88
q0-011,3058841.0,3235746.0,994.2
q0-012,3058867.0,3300728.0,899.28
q0-013,3058791.0,3400950.0,917.76
q0-014,3058840.0,3366424.0,894.16
q0-015,3058829.0,3641793.0,889.18
q0-016,3058852.0,3558696.0,1047.33
q0-017,3058842.0,4339372.0,930.1
q0-018,3058829.0,3632194.0,970.34
q0-019,3058826.0,3608327.0,939.2
q0-020,3058840.0,3333410.0,1004.89
q0-021,3058838.0,3283661.0,985.9
q0-022,3058838.0,3428921.0,909.33
q0-023,3058838.0,3355414.0,989.66
q0-024,3058790.0,3677233.0,958.97
q0-025,3058792.0,3448560.0,1000.82
q0-026,3058830.0,3567409.0,994.38
q0-027,3058857.0,4205660.0,1012.09
q0-028,3058840.0,3587262.0,925.02
q0-029,3058845.0,3485170.0,987.97
q0-030,3058842.0,3569102.0,952.02
q0-031,3058828.0,3425451.0,965.71
q0-032,3058841.0,3582892.0,948.19
q0-033,3058842.0,3801341.0,934.11
q0-034,3058845.0,3484920.0,998.57
q0-035,3058854.0,3472525.0,1049.49
q0-036,3058839.0,3771230.0,898.39
q0-037,3058827.0,3489600.0,986.85
q0-038,3058789.0,3370006.0,918.79
q0-039,3058829.0,3524539.0,898.12
q0-040,3058828.0,3347598.0,928.58
q0-041,3058839.0,3728932.0,913.8
q0-042,3058790.0,3839415.0,913.85
q0-043,3058854.0,3542168.0,1032.58
q0-044,3058842.0,3516460.0,894.87
q0-045,3058832.0,3462023.0,961.92
q0-046,3058854.0,3522930.0,1031.1
q0-047,3058829.0,3324329.0,964.39
q0-048,3058827.0,3420643.0,936.77
q0-049,3058842.0,3322206.0,903.13
