q0-01,32108101.0,50546999.0,410.12
q0-02,28868667.0,49853206.0,427.16
q0-03,32646425.0,52020955.0,370.6
q0-04,31017780.0,51312982.0,352.58
q0-05,34576298.0,52787778.0,364.55
q0-06,34422558.0,48345686.0,347.1
q0-07,32939208.0,51464468.0,384.51
q0-08,32212121.0,50727856.0,347.82
q0-09,32007159.0,52952202.0,390.43
q0-10,34034814.0,53873156.0,345.4
q0-11,31510155.0,54048879.0,359.27
q0-12,28226940.0,48323663.0,391.76
q0-13,28091584.0,47905353.0,369.41
q0-14,34715486.0,49832687.0,345.08
q0-15,32682464.0,49561801.0,346.18
q0-16,31809699.0,51961245.0,342.23
q0-17,29448285.0,51497729.0,366.93
q0-18,33517905.0,51927417.0,354.04
q0-19,29236062.0,51026471.0,353.33
q0-20,30821273.0,54832726.0,354.32
q0-21,28710990.0,48646944.0,361.59
q0-22,34126555.0,51362669.0,349.61
q0-23,31931887.0,51992459.0,383.73
q0-24,31154815.0,53217523.0,347.29
q0-25,30475575.0,51878584.0,349.44
q0-26,33559015.0,49887066.0,340.15
q0-27,31097765.0,50508658.0,346.06
q0-28,31697859.0,53572663.0,376.62
q0-29,33905040.0,48193206.0,349.62
q0-30,33146750.0,53818194.0,371.91
r1-0002,2934799.0,3307118.0,185.69
r1-0005,3789729623.0,1020704389.0,886.85
r1-0006,3783707784.0,1012849105.0,840.53
r1-0008,7519138535.0,1832519342.0,2348.7
r1-0010,55681207.0,75774820.0,1528.67
r1-0012,7525820231.0,1827033615.0,1352.85
r1-0014,3815591495.0,994675684.0,2108.85
r1-0015,3815613586.0,991283019.0,2342.75
r1-0017,56183770.0,72398960.0,1441.88
r1-0018,28489567.0,72244546.0,322.46
r1-0020,3784069750.0,1012335798.0,825.83
r1-0023,3789582782.0,1019506606.0,904.2
r1-0024,9348584.0,11636303.0,293.48
r1-0025,31337616.0,59148986.0,365.72
r1-0028,7525797893.0,1824771391.0,1337.3
r1-0030,28712437.0,48375290.0,370.02
r1-0031,2912889.0,2970237.0,178.14
r1-0034,3783678212.0,1012766683.0,837.9
r1-0035,25652974.0,69361199.0,379.12
r1-0036,7525749205.0,1868965058.0,1373.93
r1-0038,55659612.0,78441544.0,1478.32
r1-0039,9413899.0,12129901.0,317.7
r1-0042,9391451.0,12043420.0,328.05
r1-0045,7525771577.0,1844131319.0,1374.75
r1-0046,2935623.0,2868987.0,190.04
r1-0047,48091920.0,56238217.0,351.31
r1-0048,7519115874.0,1827875790.0,2160.21
r1-0051,7519136690.0,1829691493.0,2103.15
r1-0053,33350285.0,47499175.0,351.28
r1-0054,3789335819.0,1020030472.0,978.48
r1-0057,3815984081.0,992312755.0,1972.49
r1-0058,30545161.0,51166702.0,373.06
r1-0060,9326435.0,12284989.0,356.07
r1-0061,56206606.0,76172478.0,1505.9
r1-0062,40625309.0,64434816.0,328.47
r1-0064,3784088034.0,1012699569.0,852.32
r1-0065,7519114941.0,1824614125.0,2287.63
r1-0067,2914474.0,2840529.0,177.98
r1-0069,3816006625.0,997359650.0,1918.86
r1-0077,3789339935.0,1020327368.0,939.0
r2-0000,32840828.0,49218004.0,361.76
r2-0001,3788532781.0,1023411558.0,941.47
r2-0003,7519116094.0,1829444238.0,2412.31
r2-0008,3788873556.0,1022965926.0,988.66
r2-0011,29304136.0,49459229.0,352.59
r2-0019,7525797955.0,1854718194.0,1419.64
r2-0022,35965915.0,66885506.0,317.93
r2-0029,29924154.0,70888100.0,339.18
r2-0030,3784074155.0,1011484279.0,846.72
r2-0031,7525749215.0,1829647323.0,1249.7
r2-0032,7525772456.0,1850603121.0,1530.56
r2-0033,41644994.0,65000193.0,384.19
r2-0035,7519114991.0,1829023863.0,2316.66
r2-0036,55659282.0,76768642.0,1593.63
r2-0039,42038450.0,64287843.0,319.11
r2-0040,2912860.0,2693576.0,158.59
r2-0041,2914488.0,2766316.0,149.19
r2-0042,3783703692.0,1013986831.0,898.78
r2-0043,32429549.0,54357164.0,356.46
r2-0044,9348604.0,12158704.0,314.25
r2-0045,3815984346.0,1006890434.0,2348.45
r2-0046,7519137572.0,1835760133.0,2360.97
r2-0049,3815591473.0,994923132.0,2100.49
r2-0051,9326387.0,11949657.0,316.68
r2-0052,9413129.0,11876110.0,305.84
r2-0055,55681123.0,57109691.0,1181.99
r2-0056,56205912.0,64463587.0,1250.51
r2-0059,2934224.0,2757053.0,157.78
r2-0060,3788980619.0,1025268651.0,967.15
r2-0061,56183609.0,68484731.0,1300.2
r2-0063,3789818310.0,1018439065.0,924.57
r2-0064,7525820536.0,1889193478.0,1507.35
r2-0065,29532620.0,56049561.0,356.45
r2-0068,3816007273.0,996298417.0,2304.02
r2-0069,7519138358.0,1828528340.0,2294.64
r2-0070,3783724218.0,1011787379.0,828.1
r2-0073,9391482.0,11758654.0,316.33
r2-0074,3784105200.0,1010316643.0,993.55
r2-0077,2936134.0,2955390.0,188.56
r2-0079,3815614749.0,998008225.0,2065.16
r3-0000,3783717586.0,1036331992.0,845.62
r3-0002,9413271.0,11793023.0,361.65
r3-0003,7519137489.0,1834155765.0,2348.79
r3-0005,31189146.0,52756020.0,362.69
r3-0006,34406835.0,68337970.0,357.78
r3-0009,3789589770.0,1020823035.0,932.96
r3-0010,3816007099.0,1018960128.0,1981.3
r3-0013,7519115038.0,1822638766.0,2370.0
r3-0014,55681291.0,69463722.0,1380.27
r3-0016,7519115966.0,1830302272.0,2214.74
r3-0017,3784063094.0,1011318186.0,881.77
r3-0018,7525772340.0,1825824390.0,1502.38
r3-0019,3787852990.0,1022275979.0,951.91
r3-0020,9326415.0,12717481.0,329.69
r3-0023,56183518.0,62476327.0,1280.27
r3-0024,9348475.0,12254067.0,342.72
r3-0027,3815984419.0,994479596.0,2453.66
r3-0029,7525749243.0,1907374778.0,1541.36
r3-0030,28703501.0,53057739.0,413.29
r3-0032,48166557.0,59272870.0,332.94
r3-0033,55659623.0,79331195.0,1533.99
r3-0037,56205514.0,66536571.0,1320.92
r3-0038,3784092949.0,1011309148.0,845.0
r3-0039,7525797839.0,1825275569.0,1457.47
r3-0040,3815591470.0,994816686.0,2123.24
r3-0041,34321671.0,61507383.0,363.58
r3-0043,9391495.0,12410150.0,308.94
r3-0047,7525820411.0,1830714896.0,1451.6
r3-0055,3789356673.0,1019073567.0,937.96
r3-0058,2914479.0,2851371.0,183.58
r3-0060,2935554.0,3175101.0,187.26
r3-0061,32768407.0,47192154.0,391.82
