c1-0000,64178746.0,78781661.0,519.08
c1-0001,511286460.0,628728964.0,2747.99
c1-0002,43737690.0,55507096.0,448.03
c1-0003,87594267.0,112930679.0,598.41
c1-0004,341816460.0,416036641.0,2008.3
c1-0005,43729252.0,54657328.0,480.26
c1-0006,341815365.0,431189275.0,1932.13
c1-0007,129953603.0,157841250.0,827.94
c1-0008,172329424.0,216810505.0,1094.21
c1-0009,34621504.0,57385899.0,538.16
c1-0010,33514172.0,42584302.0,439.26
c1-0011,84615849.0,106079955.0,549.63
c1-0012,380583359.0,503660211.0,1639.75
c1-0013,123791656.0,165785506.0,701.19
c1-0014,321624372.0,397105109.0,1534.72
c1-0015,45217560.0,65637728.0,560.61
c1-0016,66397173.0,84349006.0,484.14
c1-0017,257064469.0,330855988.0,1394.9
c1-0018,33515279.0,40995051.0,429.47
c1-0019,45218203.0,52913132.0,456.51
c1-0020,84588854.0,102325725.0,577.88
c1-0021,257062677.0,312313990.0,1394.8
c1-0022,152034782.0,207223272.0,665.43
c1-0023,203554518.0,282536787.0,1029.23
c1-0024,64173842.0,80840494.0,479.62
c1-0025,129953645.0,158881625.0,821.25
c1-0026,124926286.0,188547851.0,676.34
c1-0027,172329000.0,211385032.0,1060.17
c1-0028,209203773.0,297512240.0,1023.47
c1-0029,511285046.0,615518677.0,2514.57
c1-0030,87594196.0,113427860.0,718.83
c1-0031,34622825.0,53192184.0,532.71
c1-0032,326676071.0,423627216.0,1575.69
c1-0033,66398187.0,77573239.0,367.26
c1-0034,164569990.0,216597684.0,795.75
c1-0035,383206664.0,559049837.0,1305.62
c2-0000,129952438.0,156617372.0,874.14
c2-0001,43734237.0,57209451.0,463.77
c2-0002,66398536.0,86464135.0,637.4
c2-0003,84592987.0,110438911.0,584.61
c2-0004,365176522.0,511352470.0,1533.11
c2-0005,341814533.0,456644251.0,2214.31
c2-0006,34620613.0,49784211.0,497.96
c2-0007,34621822.0,53202899.0,544.68
c2-0008,66400044.0,95962160.0,687.56
c2-0009,33515449.0,42166598.0,420.76
c2-0010,257063232.0,310713740.0,1369.15
c2-0011,257062777.0,294798328.0,802.42
c2-0012,138750504.0,170763154.0,558.33
c2-0013,511284298.0,659078464.0,2353.7
c2-0014,172329085.0,204744655.0,1080.58
c2-0015,172330068.0,217838356.0,877.65
c2-0016,84603899.0,104694046.0,543.47
c2-0017,423076790.0,588304727.0,1590.76
c2-0018,45218460.0,65563026.0,580.54
c2-0019,511278827.0,641033113.0,2273.69
c2-0020,87593796.0,108804513.0,703.74
c2-0021,325500106.0,411918517.0,1359.51
c2-0022,123534386.0,161398051.0,716.31
c2-0023,216763968.0,290740907.0,933.37
c2-0024,64179102.0,80398056.0,479.62
c2-0025,33515035.0,41645828.0,412.5
c2-0026,153637958.0,212360905.0,663.12
c2-0027,341786497.0,452629687.0,1624.55
c2-0028,122436535.0,145300082.0,545.34
c2-0029,225227497.0,279753194.0,932.5
c2-0030,326754130.0,383104530.0,1678.59
c2-0031,45217438.0,68989707.0,592.64
c2-0032,43740975.0,54851908.0,483.94
c2-0033,129953964.0,157363812.0,896.65
c2-0034,64136207.0,85031792.0,361.16
c2-0035,87593394.0,107854395.0,574.14
c3-0000,223683758.0,269798375.0,904.54
c3-0001,511283525.0,597207740.0,2529.24
c3-0002,282006753.0,339338302.0,1145.4
c3-0003,172329555.0,222085932.0,909.95
c3-0004,511282891.0,631238750.0,2522.26
c3-0005,124806725.0,163151260.0,616.42
c3-0006,341814876.0,419177003.0,1174.44
c3-0007,318912293.0,406560595.0,1514.47
c3-0008,64177108.0,83955500.0,507.19
c3-0009,33514542.0,41388679.0,405.52
c3-0010,45218990.0,70189474.0,614.33
c3-0011,172328861.0,212485958.0,852.92
c3-0012,43737943.0,54603114.0,428.78
c3-0013,66399796.0,96008779.0,711.67
c3-0014,83821850.0,101005309.0,552.4
c3-0015,84591723.0,108591212.0,550.26
c3-0016,45218573.0,69645054.0,597.96
c3-0017,129954636.0,159343158.0,856.33
c3-0018,34623392.0,52548418.0,538.8
c3-0019,164995547.0,199041726.0,598.03
c3-0020,129954022.0,163862411.0,768.22
c3-0021,341813871.0,395964488.0,1634.34
c3-0022,125304336.0,159989601.0,825.87
c3-0023,387791274.0,510107366.0,1622.69
c3-0024,43732895.0,54992777.0,479.09
c3-0025,87594561.0,106889233.0,673.24
c3-0026,257065357.0,312254401.0,1380.47
c3-0027,34620534.0,54268816.0,515.93
c3-0028,64175998.0,82663390.0,504.1
c3-0029,377351226.0,530659205.0,1423.73
c3-0030,160692084.0,212142187.0,728.15
c3-0031,232729390.0,309039246.0,913.01
c3-0032,66400089.0,86826311.0,635.25
c3-0033,257064261.0,319071683.0,1345.41
c3-0034,33514454.0,40362696.0,396.57
c3-0035,87593399.0,106952642.0,691.03
c4-0000,129954597.0,167326109.0,840.44
c4-0001,257063466.0,312904380.0,1408.29
c4-0002,64157585.0,81701467.0,487.78
c4-0003,64176689.0,82978345.0,485.86
c4-0004,34620821.0,52039877.0,527.21
c4-0005,282993813.0,361844474.0,1183.85
c4-0006,87592672.0,118890653.0,682.01
c4-0007,87593832.0,108246910.0,702.9
c4-0008,341815382.0,420173485.0,2025.97
c4-0009,33513393.0,41989315.0,441.47
c4-0010,45217874.0,67680800.0,612.77
c4-0011,511287957.0,589609765.0,2038.12
c4-0012,307955802.0,399359841.0,1496.13
c4-0013,511286749.0,629147663.0,1857.55
c4-0014,129952190.0,157728597.0,679.83
c4-0015,190955063.0,265840617.0,871.55
c4-0016,34619789.0,49396617.0,504.5
c4-0017,66399057.0,89912059.0,651.63
c4-0018,257063882.0,306846131.0,1425.63
c4-0019,66398478.0,90318129.0,665.43
c4-0020,122635868.0,158935911.0,745.14
c4-0021,43732338.0,55651022.0,451.48
c4-0022,370767521.0,522651368.0,1597.77
c4-0023,159462847.0,197950830.0,705.85
c4-0024,43728272.0,57096140.0,469.28
c4-0025,33515938.0,41745208.0,426.96
c4-0026,172329157.0,209203651.0,1039.81
c4-0027,172326984.0,220336252.0,893.28
c4-0028,429475331.0,589604693.0,1734.65
c4-0029,84596885.0,110014678.0,573.67
c4-0030,84627042.0,102873676.0,474.81
c4-0031,45217545.0,64774733.0,589.73
c4-0032,163652025.0,218400963.0,644.38
c4-0033,212606285.0,295237344.0,864.85
c4-0034,341810781.0,436056168.0,2166.57
c4-0035,125354812.0,158233972.0,547.79
c5-0000,377490424.0,497534432.0,1824.22
c5-0001,84583931.0,119834030.0,561.81
c5-0002,257063857.0,315514725.0,1451.17
c5-0003,312189623.0,414144722.0,1786.07
c5-0004,34621589.0,54144476.0,509.36
c5-0005,87594581.0,112085810.0,718.81
c5-0006,125095679.0,161054668.0,569.4
c5-0007,33508429.0,43247447.0,390.45
c5-0008,341814879.0,406944432.0,1957.17
c5-0009,162944403.0,216540104.0,800.34
c5-0010,511286690.0,614315082.0,2541.46
c5-0011,124537458.0,167078504.0,680.92
c5-0012,257065444.0,331948589.0,1179.0
c5-0013,43735937.0,54408722.0,458.34
c5-0014,43736254.0,54728309.0,460.92
c5-0015,64171352.0,82832460.0,511.28
c5-0016,155088709.0,216326960.0,707.08
c5-0017,66398749.0,98625891.0,731.75
c5-0018,511285929.0,624975889.0,2741.96
c5-0019,366177173.0,512224037.0,1442.62
c5-0020,84622952.0,102446600.0,403.69
c5-0021,314438448.0,415647323.0,1434.46
c5-0022,66399641.0,99864837.0,739.87
c5-0023,45217374.0,68796768.0,587.08
c5-0024,187526467.0,272260364.0,792.33
c5-0025,172329003.0,208457378.0,1031.82
c5-0026,33506697.0,41683952.0,389.12
c5-0027,129952501.0,158525714.0,893.94
c5-0028,45218437.0,62649688.0,555.3
c5-0029,34619996.0,47425121.0,482.14
c5-0030,129954842.0,172077084.0,614.18
c5-0031,206535859.0,299534664.0,937.2
c5-0032,341816811.0,444492027.0,1750.16
c5-0033,87592726.0,108456494.0,688.79
c5-0034,172328586.0,212830390.0,1149.86
c5-0035,64176516.0,81541105.0,437.05
c6-0000,311321036.0,404918798.0,1614.75
c6-0001,33510064.0,42577253.0,275.72
c6-0002,34621675.0,48444146.0,496.23
c6-0003,395441098.0,477746964.0,1367.93
c6-0004,45218446.0,68196793.0,598.47
c6-0005,511287306.0,623142169.0,2302.11
c6-0006,365422410.0,473411090.0,1375.65
c6-0007,45217328.0,59129112.0,448.8
c6-0008,43737472.0,57442854.0,445.44
c6-0009,129953781.0,159072533.0,865.36
c6-0010,124984996.0,156890031.0,767.72
c6-0011,66398933.0,80902975.0,587.47
c6-0012,341814441.0,414289251.0,1952.65
c6-0013,125186866.0,164184183.0,717.37
c6-0014,197016060.0,293634930.0,785.94
c6-0015,34621710.0,55209402.0,525.62
c6-0016,257065060.0,319090117.0,1326.1
c6-0017,172329079.0,208753969.0,1045.95
c6-0018,129951271.0,154358922.0,860.53
c6-0019,163676214.0,217723874.0,716.4
c6-0020,64179495.0,77107516.0,403.73
c6-0021,162694274.0,216718771.0,835.44
c6-0022,257061549.0,326552480.0,1363.71
c6-0023,220900350.0,306588075.0,972.66
c6-0024,511283705.0,643074074.0,2309.8
c6-0025,84595444.0,115007421.0,616.05
c6-0026,33506306.0,41592800.0,439.41
c6-0027,172328193.0,210918211.0,859.56
c6-0028,87592584.0,106499015.0,696.83
c6-0029,341815533.0,408918037.0,1902.22
c6-0030,64164799.0,79407834.0,505.84
c6-0031,321983060.0,398796402.0,1461.39
c6-0032,84563605.0,108121639.0,491.87
c6-0033,43733386.0,57606051.0,454.97
c6-0034,87593174.0,115992257.0,532.78
c6-0035,66398597.0,96489447.0,719.94
c7-0000,341815793.0,421057217.0,1965.03
c7-0001,33514210.0,45095748.0,403.11
c7-0002,172329925.0,222629556.0,1074.53
c7-0003,341814650.0,413204964.0,1916.32
c7-0004,43722372.0,58718378.0,427.79
c7-0005,84564787.0,109933415.0,590.87
c7-0006,87594600.0,107973229.0,721.01
c7-0007,129954554.0,163442986.0,795.4
c7-0008,363536599.0,444729996.0,1372.82
c7-0009,150479821.0,211190742.0,718.39
c7-0010,125218770.0,162511003.0,596.16
c7-0011,87594258.0,105357041.0,659.99
c7-0012,33514523.0,41462046.0,440.81
c7-0013,125254396.0,164526297.0,646.05
c7-0014,172323904.0,210135151.0,983.99
c7-0015,34620726.0,52936536.0,543.46
c7-0016,294335966.0,400987514.0,1205.85
c7-0017,205410941.0,280766303.0,1047.6
c7-0018,43732928.0,59892075.0,379.26
c7-0019,257063074.0,308091381.0,1436.31
c7-0020,45217687.0,56597624.0,478.74
c7-0021,45217542.0,79390674.0,615.89
c7-0022,66398393.0,80989980.0,588.86
c7-0023,187082889.0,240144529.0,730.19
c7-0024,292847627.0,395270681.0,1455.13
c7-0025,84597536.0,109443299.0,541.5
c7-0026,159358974.0,212266659.0,740.96
c7-0027,34621449.0,55881067.0,538.07
c7-0028,511286835.0,755266269.0,2502.87
c7-0029,392644314.0,503925515.0,1321.19
c7-0030,511275804.0,641719947.0,2626.42
c7-0031,257065084.0,336666945.0,1384.23
c7-0032,129953911.0,159560414.0,827.29
c7-0033,64155570.0,76982967.0,523.45
c7-0034,66399466.0,89887679.0,618.59
c7-0035,64163215.0,78161425.0,497.35
