val-0000,511278779.0,587779220.0,2325.65
val-0001,511278994.0,603447628.0,2342.29
val-0002,511281612.0,584728994.0,2077.96
val-0003,511280142.0,577532105.0,2271.58
val-0004,511283529.0,605090302.0,2608.04
val-0005,511285852.0,667755733.0,2189.79
val-0006,446997569.0,587346209.0,1959.08
val-0007,490027074.0,632363286.0,1786.35
val-0008,421441624.0,511844595.0,1497.7
val-0009,417217838.0,518073679.0,1518.55
val-0010,428090355.0,534430484.0,1497.41
val-0011,455615533.0,566544516.0,1641.33
val-0012,34612861.0,51339490.0,465.93
val-0013,34613661.0,51746333.0,481.8
val-0014,34616296.0,52494671.0,488.54
val-0015,34617312.0,52529646.0,494.23
val-0016,34617475.0,51587373.0,459.83
val-0017,34618327.0,53252231.0,461.46
val-0018,33644388.0,39734549.0,324.95
val-0019,33642896.0,42242312.0,361.43
val-0020,33649897.0,42816493.0,334.63
val-0021,33647806.0,40480853.0,353.93
val-0022,33656110.0,38608677.0,342.68
val-0023,33655853.0,42226026.0,375.3
val-0024,4821154.0,9531213.0,239.24
val-0025,4822183.0,9697009.0,238.99
val-0026,4823521.0,9403948.0,240.15
val-0027,4824520.0,9404641.0,202.42
val-0028,4826300.0,9374424.0,218.53
val-0029,4826404.0,9186205.0,226.19
val-0030,4777222.0,10288190.0,207.46
val-0031,4773156.0,11490695.0,218.49
val-0032,4785369.0,8875992.0,210.17
val-0033,4784045.0,8725532.0,230.14
val-0034,4788508.0,8183938.0,216.22
val-0035,4786778.0,8111254.0,216.17
probe-4096-replica-natural-0,511279013.0,592624239.0,2433.33
probe-4096-replica-natural-1,511278054.0,602426616.0,2503.37
probe-4096-replica-natural-2,511281493.0,604228251.0,2618.69
probe-4096-replica-aligned-0,511278914.0,679961027.0,2292.17
probe-4096-replica-aligned-1,511269289.0,604940562.0,2467.29
probe-4096-replica-aligned-2,511281986.0,582468854.0,2481.87
probe-65536-replica-natural-0,34615580.0,48748750.0,437.39
probe-65536-replica-natural-1,34616276.0,46561788.0,434.78
probe-65536-replica-natural-2,34615525.0,55139788.0,492.63
probe-65536-replica-aligned-0,34618367.0,47102744.0,433.15
probe-65536-replica-aligned-1,34618216.0,60244558.0,515.18
probe-65536-replica-aligned-2,34618193.0,54889659.0,498.87
