mode,dir,arm,offset,size,depth,workers,alignment,page_offset,kc,ops_per_rep,io_ns_median,io_ns_mad,wall_ns_per_op,minflt_io_median,instructions_per_op,cycles_per_op,thread_op_ns_median
ladder,read,a7,0,4096,16,1,4096,0,16,16,15065.0,16.0,941.5625,0.0,2398.964285714286,1241.3392857142858,
ladder,read,a7,0,4096,32,1,4096,0,16,16,14888.5,114.5,930.53125,0.0,2398.6875,3120.5446428571427,
ladder,read,a7,0,8192,1,1,4096,0,16,16,18591.0,190.0,1161.9375,0.0,4290.035714285715,1828.5,
ladder,read,a7,0,8192,2,1,4096,0,16,16,33681.0,641.0,2105.0625,0.0,4290.428571428572,15106.375,
ladder,read,a7,0,8192,4,1,4096,0,16,16,20765.5,35.0,1297.84375,0.0,4289.803571428572,-662.3214285714286,
ladder,read,a7,0,8192,8,1,4096,0,16,16,18852.0,65.5,1178.25,0.0,4290.473214285715,1110.6875,
ladder,read,a7,0,8192,16,1,4096,0,16,16,19358.0,85.5,1209.875,0.0,4291.5625,-881.8482142857143,
ladder,read,a7,0,8192,32,1,4096,0,16,16,19758.5,60.0,1234.90625,0.0,4291.214285714285,1504.4107142857142,
ladder,read,a7,0,16384,1,1,4096,0,16,16,31076.0,275.5,1942.25,0.0,8071.955357142857,-333.60714285714283,
ladder,read,a7,0,16384,2,1,4096,0,16,16,28456.0,50.5,1778.5,0.0,8071.598214285715,640.3303571428571,
ladder,read,a7,0,16384,4,1,4096,0,16,16,30740.0,972.0,1921.25,0.0,8071.321428571428,3171.6428571428573,
ladder,read,a7,0,16384,8,1,4096,0,16,16,29542.5,200.5,1846.40625,0.0,8072.678571428572,3398.1339285714284,
ladder,read,a7,0,16384,16,1,4096,0,16,16,31842.0,345.5,1990.125,0.0,8074.401785714285,2361.4821428571427,
ladder,read,a7,0,16384,32,1,4096,0,16,16,28320.5,100.0,1770.03125,0.0,8073.651785714285,3571.0625,
ladder,read,a7,0,65536,1,1,4096,0,16,16,83512.5,867.0,5219.53125,0.0,30763.651785714286,-7104.464285714285,
ladder,read,a7,0,65536,2,1,4096,0,16,16,106868.5,1708.5,6679.28125,0.0,30765.133928571428,12167.714285714286,
ladder,read,a7,0,65536,4,1,4096,0,16,16,95211.0,3487.0,5950.6875,0.0,30764.946428571428,5229.928571428572,
ladder,read,a7,0,65536,8,1,4096,0,16,16,74405.5,1703.5,4650.34375,0.0,30764.73214285714,10215.410714285714,
ladder,read,a7,0,65536,16,1,4096,0,16,16,76043.5,1388.0,4752.71875,0.0,30766.473214285714,8538.794642857143,
ladder,read,a7,0,65536,32,1,4096,0,16,16,75046.0,2194.0,4690.375,0.0,30767.883928571428,8819.026785714286,
ladder,read,a7,0,1048576,1,1,4096,0,16,16,1543024.5,80978.0,96439.03125,0.0,484606.47321428574,146506.08035714287,
ladder,read,a7,0,1048576,2,1,4096,0,16,16,1630991.0,58298.5,101936.9375,0.0,484607.08928571426,128310.59821428571,
ladder,read,a7,0,1048576,4,1,4096,0,16,16,1906363.5,404319.0,119147.71875,0.0,484606.1160714286,210723.00892857142,
ladder,read,a7,0,1048576,8,1,4096,0,16,16,1515290.0,44451.5,94705.625,0.0,484608.46428571426,113677.77678571429,
ladder,read,a7,0,1048576,16,1,4096,0,16,16,1527579.0,91608.5,95473.6875,0.0,484606.51785714284,137642.3392857143,
ladder,read,a7,0,1048576,32,1,4096,0,16,16,1686039.0,98227.0,105377.4375,0.0,484605.60714285716,93598.53571428571,
ladder,write,a0,0,4096,1,1,16,16,16,16,65924.0,1373.0,4120.25,0.0,492.63392857142856,-13.098214285714286,
ladder,write,a0,0,4096,2,1,16,16,16,16,63714.5,1267.5,3982.15625,0.0,491.69642857142856,6418.848214285715,
ladder,write,a0,0,4096,4,1,16,16,16,16,62065.0,1602.5,3879.0625,0.0,491.8125,956.4910714285714,
ladder,write,a0,0,4096,8,1,16,16,16,16,67014.5,1292.5,4188.40625,0.0,493.42857142857144,1353.375,
ladder,write,a0,0,4096,16,1,16,16,16,16,63729.0,1177.5,3983.0625,0.0,493.98214285714283,662.0,
ladder,write,a0,0,4096,32,1,16,16,16,16,66333.5,1648.0,4145.84375,0.0,496.1875,-962.5803571428571,
ladder,write,a0,0,8192,1,1,16,16,16,16,65051.5,2981.0,4065.71875,0.0,493.2142857142857,1304.125,
ladder,write,a0,0,8192,2,1,16,16,16,16,47221.5,195.5,2951.34375,0.0,493.80357142857144,1366.9375,
ladder,write,a0,0,8192,4,1,16,16,16,16,49686.5,3071.5,3105.40625,0.0,492.66964285714283,4061.589285714286,
ladder,write,a0,0,8192,8,1,16,16,16,16,39381.0,120.0,2461.3125,0.0,481.5892857142857,1891.5982142857142,
ladder,write,a0,0,8192,16,1,16,16,16,16,47382.0,180.5,2961.375,0.0,496.4107142857143,507.35714285714283,
ladder,write,a0,0,8192,32,1,16,16,16,16,41640.5,65.5,2602.53125,0.0,497.50892857142856,-3307.9375,
ladder,write,a0,0,16384,1,1,16,16,16,16,52006.0,536.0,3250.375,0.0,495.17857142857144,-4890.767857142857,
ladder,write,a0,0,16384,2,1,16,16,16,16,47452.5,486.0,2965.78125,0.0,495.4732142857143,-2262.526785714286,
ladder,write,a0,0,16384,4,1,16,16,16,16,49380.5,521.0,3086.28125,0.0,495.67857142857144,2843.473214285714,
ladder,write,a0,0,16384,8,1,16,16,16,16,47182.0,116.0,2948.875,0.0,495.25892857142856,-2951.3035714285716,
ladder,write,a0,0,16384,16,1,16,16,16,16,61449.5,691.5,3840.59375,0.0,495.3482142857143,568.5,
ladder,write,a0,0,16384,32,1,16,16,16,16,47202.0,120.5,2950.125,0.0,495.00892857142856,-153.54464285714286,
ladder,write,a0,0,65536,1,1,16,16,16,16,64791.0,436.5,4049.4375,0.0,498.13392857142856,7182.517857142857,
ladder,write,a0,0,65536,2,1,16,16,16,16,77666.5,1507.5,4854.15625,0.0,496.8482142857143,1995.080357142857,
ladder,write,a0,0,65536,4,1,16,16,16,16,72260.5,4889.0,4516.28125,0.0,496.5357142857143,1401.3839285714287,
ladder,write,a0,0,65536,8,1,16,16,16,16,73603.5,10901.5,4600.21875,0.0,496.39285714285717,-2407.285714285714,
ladder,write,a0,0,65536,16,1,16,16,16,16,71679.5,841.0,4479.96875,0.0,496.70535714285717,2884.4375,
ladder,write,a0,0,65536,32,1,16,16,16,16,135674.0,31245.5,8479.625,0.0,497.19642857142856,7809.660714285715,
ladder,write,a0,0,1048576,1,1,16,16,16,16,830208.5,64200.0,51888.03125,0.0,496.4017857142857,-9533.455357142857,
ladder,write,a0,0,1048576,2,1,16,16,16,16,1335259.0,298727.5,83453.6875,0.0,497.7232142857143,6694.883928571428,
ladder,write,a0,0,1048576,4,1,16,16,16,16,875106.0,85912.5,54694.125,0.0,495.99107142857144,3158.2321428571427,
ladder,write,a0,0,1048576,8,1,16,16,16,16,966700.5,64967.0,60418.78125,0.0,495.58035714285717,-4104.6875,
ladder,write,a0,0,1048576,16,1,16,16,16,16,2741045.5,356921.5,171315.34375,0.0,498.0892857142857,6598.044642857143,
ladder,write,a0,0,1048576,32,1,16,16,16,16,2757474.5,594741.0,172342.15625,0.0,497.8125,-16768.464285714286,
ladder,write,a1,0,4096,1,1,64,0,16,16,66149.0,2204.5,4134.3125,0.0,494.64285714285717,-1793.3660714285713,
ladder,write,a1,0,4096,2,1,64,0,16,16,62853.0,1352.5,3928.3125,0.0,492.2857142857143,308.63392857142856,
ladder,write,a1,0,4096,4,1,64,0,16,16,63508.5,1382.5,3969.28125,0.0,493.30357142857144,-3616.223214285714,
ladder,write,a1,0,4096,8,1,64,0,16,16,63007.5,887.0,3937.96875,0.0,492.2857142857143,-2644.089285714286,
ladder,write,a1,0,4096,16,1,64,0,16,16,66965.0,2290.0,4185.3125,0.0,494.8482142857143,969.9196428571429,
ladder,write,a1,0,4096,32,1,64,0,16,16,70407.0,917.0,4400.4375,0.0,493.23214285714283,127.6875,
ladder,write,a1,0,8192,1,1,64,0,16,16,65251.5,1913.5,4078.21875,0.0,494.11607142857144,-3171.6785714285716,
ladder,write,a1,0,8192,2,1,64,0,16,16,44186.0,125.0,2761.625,0.0,493.9017857142857,-6976.008928571428,
ladder,write,a1,0,8192,4,1,64,0,16,16,41069.5,180.5,2566.84375,0.0,494.91964285714283,-2790.3571428571427,
ladder,write,a1,0,8192,8,1,64,0,16,16,49326.0,196.0,3082.875,0.0,495.25,5957.0625,
ladder,write,a1,0,8192,16,1,64,0,16,16,42007.0,175.5,2625.4375,0.0,496.5357142857143,-1133.5,
ladder,write,a1,0,8192,32,1,64,0,16,16,42222.0,170.5,2638.875,0.0,496.25,1826.705357142857,
ladder,write,a1,0,16384,1,1,64,0,16,16,63223.0,3221.5,3951.4375,0.0,496.2142857142857,6594.723214285715,
ladder,write,a1,0,16384,2,1,64,0,16,16,52542.0,190.0,3283.875,0.0,495.7142857142857,-1014.0446428571429,
ladder,write,a1,0,16384,4,1,64,0,16,16,45984.0,125.5,2874.0,0.0,495.11607142857144,-12299.125,
ladder,write,a1,0,16384,8,1,64,0,16,16,43594.5,220.5,2724.65625,0.0,495.3125,2004.955357142857,
ladder,write,a1,0,16384,16,1,64,0,16,16,46165.0,281.0,2885.3125,0.0,495.00892857142856,8796.848214285714,
ladder,write,a1,0,16384,32,1,64,0,16,16,43810.5,130.0,2738.15625,0.0,495.4732142857143,796.3839285714286,
ladder,write,a1,0,65536,1,1,64,0,16,16,69435.5,936.5,4339.71875,0.0,497.01785714285717,2365.1696428571427,
ladder,write,a1,0,65536,2,1,64,0,16,16,61921.5,516.5,3870.09375,0.0,494.82142857142856,2495.9196428571427,
ladder,write,a1,0,65536,4,1,64,0,16,16,70993.5,8782.5,4437.09375,0.0,496.33035714285717,1061.794642857143,
ladder,write,a1,0,65536,8,1,64,0,16,16,60268.0,220.5,3766.75,0.0,496.07142857142856,-2872.6071428571427,
ladder,write,a1,0,65536,16,1,64,0,16,16,62737.5,195.5,3921.09375,0.0,495.85714285714283,680.3392857142857,
ladder,write,a1,0,65536,32,1,64,0,16,16,65923.5,972.0,4120.21875,0.0,495.0357142857143,-1045.3660714285713,
ladder,write,a1,0,1048576,1,1,64,0,16,16,893532.5,124222.0,55845.78125,0.0,496.73214285714283,-3869.651785714286,
ladder,write,a1,0,1048576,2,1,64,0,16,16,1176188.0,261540.0,73511.75,0.0,497.86607142857144,960.8482142857143,
ladder,write,a1,0,1048576,4,1,64,0,16,16,855372.5,76433.5,53460.78125,0.0,497.25,2698.4196428571427,
ladder,write,a1,0,1048576,8,1,64,0,16,16,839817.5,80441.5,52488.59375,0.0,497.69642857142856,4614.160714285715,
ladder,write,a1,0,1048576,16,1,64,0,16,16,2001093.5,296303.0,125068.34375,0.0,499.0267857142857,-16566.035714285714,
ladder,write,a1,0,1048576,32,1,64,0,16,16,2464252.5,733256.0,154015.78125,0.0,498.1875,25436.08035714286,
ladder,write,a2,0,4096,1,1,128,0,16,16,67326.0,3927.5,4207.875,0.0,493.7767857142857,-1841.669642857143,
ladder,write,a2,0,4096,2,1,128,0,16,16,62221.0,1322.5,3888.8125,0.0,492.20535714285717,1075.5982142857142,
ladder,write,a2,0,4096,4,1,128,0,16,16,63162.5,1983.5,3947.65625,0.0,492.98214285714283,4566.0,
ladder,write,a2,0,4096,8,1,128,0,16,16,63027.0,1853.5,3939.1875,0.0,491.85714285714283,2950.839285714286,
ladder,write,a2,0,4096,16,1,128,0,16,16,66629.5,1337.0,4164.34375,0.0,494.7767857142857,662.8482142857143,
ladder,write,a2,0,4096,32,1,128,0,16,16,63303.0,716.0,3956.4375,0.0,494.11607142857144,-138.55357142857142,
ladder,write,a2,0,8192,1,1,128,0,16,16,70787.5,2464.5,4424.21875,0.0,493.5982142857143,-585.8392857142857,
ladder,write,a2,0,8192,2,1,128,0,16,16,42803.0,211.0,2675.1875,0.0,495.16964285714283,-7043.107142857143,
ladder,write,a2,0,8192,4,1,128,0,16,16,44536.0,160.5,2783.5,0.0,494.25,3608.660714285714,
ladder,write,a2,0,8192,8,1,128,0,16,16,42307.0,410.5,2644.1875,0.0,494.48214285714283,3131.910714285714,
ladder,write,a2,0,8192,16,1,128,0,16,16,47086.5,1773.5,2942.90625,0.0,494.625,2837.6339285714284,
ladder,write,a2,0,8192,32,1,128,0,16,16,40910.0,45.5,2556.875,0.0,497.04464285714283,3856.8839285714284,
ladder,write,a2,0,16384,1,1,128,0,16,16,51875.5,120.5,3242.21875,0.0,495.125,-2595.8571428571427,
ladder,write,a2,0,16384,2,1,128,0,16,16,48519.5,616.5,3032.46875,0.0,496.32142857142856,9484.392857142857,
ladder,write,a2,0,16384,4,1,128,0,16,16,64966.0,766.0,4060.375,0.0,496.80357142857144,-5948.732142857143,
ladder,write,a2,0,16384,8,1,128,0,16,16,46150.0,301.0,2884.375,0.0,497.6517857142857,891.5267857142857,
ladder,write,a2,0,16384,16,1,128,0,16,16,44567.0,190.0,2785.4375,0.0,496.0625,-847.0357142857143,
ladder,write,a2,0,16384,32,1,128,0,16,16,46541.0,130.5,2908.8125,0.0,495.70535714285717,551.25,
ladder,write,a2,0,65536,1,1,128,0,16,16,66525.0,160.0,4157.8125,0.0,497.16964285714283,-7173.732142857143,
ladder,write,a2,0,65536,2,1,128,0,16,16,62812.5,135.0,3925.78125,0.0,496.2857142857143,-779.2410714285714,
ladder,write,a2,0,65536,4,1,128,0,16,16,65432.0,195.5,4089.5,0.0,497.23214285714283,1144.794642857143,
ladder,write,a2,0,65536,8,1,128,0,16,16,100095.0,6332.5,6255.9375,0.0,497.98214285714283,11499.857142857143,
ladder,write,a2,0,65536,16,1,128,0,16,16,61955.5,400.5,3872.21875,0.0,495.58035714285717,10273.63392857143,
ladder,write,a2,0,65536,32,1,128,0,16,16,69000.0,862.0,4312.5,0.0,494.41964285714283,-7424.098214285715,
ladder,write,a2,0,1048576,1,1,128,0,16,16,723265.0,48264.0,45204.0625,0.0,496.63392857142856,-34712.94642857143,
ladder,write,a2,0,1048576,2,1,128,0,16,16,700185.5,25445.0,43761.59375,0.0,496.25892857142856,-3502.8303571428573,
ladder,write,a2,0,1048576,4,1,128,0,16,16,1436297.0,263635.5,89768.5625,0.0,497.10714285714283,3719.651785714286,
ladder,write,a2,0,1048576,8,1,128,0,16,16,2691672.0,684695.5,168229.5,0.0,496.44642857142856,15106.919642857143,
ladder,write,a2,0,1048576,16,1,128,0,16,16,2187881.0,605178.5,136742.5625,0.0,496.98214285714283,2356.8303571428573,
ladder,write,a2,0,1048576,32,1,128,0,16,16,1781500.5,248440.0,111343.78125,0.0,497.6517857142857,10969.901785714286,
ladder,write,a3,0,4096,1,1,256,0,16,16,61920.5,931.5,3870.03125,0.0,492.67857142857144,-29.526785714285715,
ladder,write,a3,0,4096,2,1,256,0,16,16,60728.0,1122.5,3795.5,0.0,493.07142857142856,-2736.276785714286,
ladder,write,a3,0,4096,4,1,256,0,16,16,62661.5,1082.5,3916.34375,0.0,493.1607142857143,594.1071428571429,
ladder,write,a3,0,4096,8,1,256,0,16,16,64119.5,1167.0,4007.46875,0.0,493.26785714285717,-5931.044642857143,
ladder,write,a3,0,4096,16,1,256,0,16,16,64916.0,1438.0,4057.25,0.0,494.3482142857143,336.6517857142857,
ladder,write,a3,0,4096,32,1,256,0,16,16,63613.5,1232.0,3975.84375,0.0,495.19642857142856,-551.9464285714286,
ladder,write,a3,0,8192,1,1,256,0,16,16,63463.5,556.0,3966.46875,0.0,494.55357142857144,1238.080357142857,
ladder,write,a3,0,8192,2,1,256,0,16,16,43910.0,110.0,2744.375,0.0,493.36607142857144,-9472.580357142857,
ladder,write,a3,0,8192,4,1,256,0,16,16,44852.0,115.5,2803.25,0.0,491.88392857142856,1611.1517857142858,
ladder,write,a3,0,8192,8,1,256,0,16,16,57692.0,646.5,3605.75,0.0,493.36607142857144,-863.375,
ladder,write,a3,0,8192,16,1,256,0,16,16,41049.5,380.5,2565.59375,0.0,494.63392857142856,292.6607142857143,
ladder,write,a3,0,8192,32,1,256,0,16,16,41962.0,315.5,2622.625,0.0,496.9107142857143,-5527.1875,
ladder,write,a3,0,16384,1,1,256,0,16,16,48915.0,401.0,3057.1875,0.0,496.5892857142857,8523.294642857143,
ladder,write,a3,0,16384,2,1,256,0,16,16,65862.5,801.5,4116.40625,0.0,496.44642857142856,6198.142857142857,
ladder,write,a3,0,16384,4,1,256,0,16,16,50964.0,406.0,3185.25,0.0,496.20535714285717,-503.23214285714283,
ladder,write,a3,0,16384,8,1,256,0,16,16,43289.0,125.0,2705.5625,0.0,495.375,16.160714285714285,
ladder,write,a3,0,16384,16,1,256,0,16,16,46160.0,70.0,2885.0,0.0,494.63392857142856,322.9642857142857,
ladder,write,a3,0,16384,32,1,256,0,16,16,42663.0,165.5,2666.4375,0.0,494.41964285714283,875.8482142857143,
ladder,write,a3,0,65536,1,1,256,0,16,16,71419.0,446.0,4463.6875,0.0,497.9107142857143,1960.4464285714287,
ladder,write,a3,0,65536,2,1,256,0,16,16,82416.0,506.0,5151.0,0.0,498.07142857142856,994.1339285714286,
ladder,write,a3,0,65536,4,1,256,0,16,16,65898.5,886.5,4118.65625,0.0,497.13392857142856,2358.401785714286,
ladder,write,a3,0,65536,8,1,256,0,16,16,64676.0,230.0,4042.25,0.0,497.20535714285717,921.4017857142857,
ladder,write,a3,0,65536,16,1,256,0,16,16,62141.5,140.5,3883.84375,0.0,495.01785714285717,-1638.375,
ladder,write,a3,0,65536,32,1,256,0,16,16,104734.0,20224.5,6545.875,0.0,496.94642857142856,5067.625,
ladder,write,a3,0,1048576,1,1,256,0,16,16,796698.5,54431.0,49793.65625,0.0,496.4017857142857,-2476.0803571428573,
ladder,write,a3,0,1048576,2,1,256,0,16,16,760553.0,51566.0,47534.5625,0.0,496.9107142857143,-2600.4553571428573,
ladder,write,a3,0,1048576,4,1,256,0,16,16,720795.5,76183.0,45049.71875,0.0,496.42857142857144,13071.857142857143,
ladder,write,a3,0,1048576,8,1,256,0,16,16,2963083.0,507405.0,185192.6875,0.0,497.25,-28339.116071428572,
ladder,write,a3,0,1048576,16,1,256,0,16,16,2701839.5,881577.5,168864.96875,0.0,499.76785714285717,-14.598214285714286,
ladder,write,a3,0,1048576,32,1,256,0,16,16,2102607.5,336516.5,131412.96875,0.0,500.11607142857144,-5608.473214285715,
ladder,write,a4,0,4096,1,1,512,0,16,16,60628.0,997.0,3789.25,0.0,492.6875,764.7232142857143,
ladder,write,a4,0,4096,2,1,512,0,16,16,78387.5,325.5,4899.21875,0.0,492.99107142857144,933.4196428571429,
ladder,write,a4,0,4096,4,1,512,0,16,16,63568.5,651.5,3973.03125,0.0,491.75,569.7589285714286,
ladder,write,a4,0,4096,8,1,512,0,16,16,60673.0,651.0,3792.0625,0.0,491.2857142857143,19.544642857142858,
ladder,write,a4,0,4096,16,1,512,0,16,16,64766.0,937.0,4047.875,0.0,494.3392857142857,85.33928571428571,
ladder,write,a4,0,4096,32,1,512,0,16,16,60147.0,1287.5,3759.1875,0.0,493.83035714285717,1056.5892857142858,
ladder,write,a4,0,8192,1,1,512,0,16,16,51645.0,6777.5,3227.8125,0.0,494.1607142857143,-2435.9910714285716,
ladder,write,a4,0,8192,2,1,512,0,16,16,41616.0,65.0,2601.0,0.0,494.45535714285717,4052.6428571428573,
ladder,write,a4,0,8192,4,1,512,0,16,16,52763.0,746.5,3297.6875,0.0,494.23214285714283,1349.3660714285713,
ladder,write,a4,0,8192,8,1,512,0,16,16,40870.0,291.0,2554.375,0.0,494.0982142857143,-831.1339285714286,
ladder,write,a4,0,8192,16,1,512,0,16,16,43134.0,146.0,2695.875,0.0,496.07142857142856,-541.1071428571429,
ladder,write,a4,0,8192,32,1,512,0,16,16,42743.0,200.0,2671.4375,0.0,496.38392857142856,842.3839285714286,
ladder,write,a4,0,16384,1,1,512,0,16,16,48123.5,170.5,3007.71875,0.0,494.85714285714283,519.1517857142857,
ladder,write,a4,0,16384,2,1,512,0,16,16,59721.0,761.0,3732.5625,0.0,495.0,10209.839285714286,
ladder,write,a4,0,16384,4,1,512,0,16,16,48229.0,967.0,3014.3125,0.0,495.9017857142857,14560.86607142857,
ladder,write,a4,0,16384,8,1,512,0,16,16,44592.0,85.0,2787.0,0.0,495.48214285714283,1042.830357142857,
ladder,write,a4,0,16384,16,1,512,0,16,16,46991.5,200.5,2936.96875,0.0,495.08035714285717,831.625,
ladder,write,a4,0,16384,32,1,512,0,16,16,45894.0,151.0,2868.375,0.0,495.01785714285717,978.9196428571429,
ladder,write,a4,0,65536,1,1,512,0,16,16,71579.5,2319.5,4473.71875,0.0,496.54464285714283,1545.8125,
ladder,write,a4,0,65536,2,1,512,0,16,16,63529.0,120.0,3970.5625,0.0,495.875,293.0,
ladder,write,a4,0,65536,4,1,512,0,16,16,60684.0,220.5,3792.75,0.0,497.7142857142857,3046.6428571428573,
ladder,write,a4,0,65536,8,1,512,0,16,16,62797.5,80.5,3924.84375,0.0,513.3571428571429,1199.9642857142858,
ladder,write,a4,0,65536,16,1,512,0,16,16,63158.0,866.5,3947.375,0.0,495.30357142857144,999.1071428571429,
ladder,write,a4,0,65536,32,1,512,0,16,16,73693.5,1608.0,4605.84375,0.0,495.16964285714283,924.1160714285714,
ladder,write,a4,0,1048576,1,1,512,0,16,16,1060638.0,197224.5,66289.875,0.0,496.6875,8213.11607142857,
ladder,write,a4,0,1048576,2,1,512,0,16,16,1182260.0,67546.5,73891.25,0.0,497.55357142857144,-2472.964285714286,
ladder,write,a4,0,1048576,4,1,512,0,16,16,778954.5,80437.5,48684.65625,0.0,495.80357142857144,35311.30357142857,
ladder,write,a4,0,1048576,8,1,512,0,16,16,2919615.0,563289.5,182475.9375,0.0,499.00892857142856,-5825.348214285715,
ladder,write,a4,0,1048576,16,1,512,0,16,16,1988900.0,327679.0,124306.25,0.0,499.86607142857144,-14753.214285714286,
ladder,write,a4,0,1048576,32,1,512,0,16,16,1902717.0,393437.0,118919.8125,0.0,498.4107142857143,4550.241071428572,
ladder,write,a5,0,4096,1,1,1024,0,16,16,61926.0,1002.0,3870.375,0.0,492.16964285714283,187.28571428571428,
ladder,write,a5,0,4096,2,1,1024,0,16,16,77436.0,847.0,4839.75,0.0,492.35714285714283,9094.919642857143,
ladder,write,a5,0,4096,4,1,1024,0,16,16,62947.0,300.5,3934.1875,0.0,492.3125,1612.607142857143,
ladder,write,a5,0,4096,8,1,1024,0,16,16,60382.0,1147.5,3773.875,0.0,491.23214285714283,759.2142857142857,
ladder,write,a5,0,4096,16,1,1024,0,16,16,61935.5,1317.5,3870.96875,0.0,495.19642857142856,-1124.2232142857142,
ladder,write,a5,0,4096,32,1,1024,0,16,16,61614.5,456.0,3850.90625,0.0,495.79464285714283,408.73214285714283,
ladder,write,a5,0,8192,1,1,1024,0,16,16,46811.0,446.0,2925.6875,0.0,494.7857142857143,11178.55357142857,
ladder,write,a5,0,8192,2,1,1024,0,16,16,44091.0,220.5,2755.6875,0.0,491.29464285714283,-532.2232142857143,
ladder,write,a5,0,8192,4,1,1024,0,16,16,48935.0,430.5,3058.4375,0.0,493.9017857142857,7947.9375,
ladder,write,a5,0,8192,8,1,1024,0,16,16,44962.0,386.0,2810.125,0.0,493.07142857142856,1663.419642857143,
ladder,write,a5,0,8192,16,1,1024,0,16,16,40058.0,95.0,2503.625,0.0,497.0267857142857,-2188.1160714285716,
ladder,write,a5,0,8192,32,1,1024,0,16,16,39682.0,150.0,2480.125,0.0,495.61607142857144,2861.598214285714,
ladder,write,a5,0,16384,1,1,1024,0,16,16,48539.0,205.5,3033.6875,0.0,495.91964285714283,7386.571428571428,
ladder,write,a5,0,16384,2,1,1024,0,16,16,43389.0,85.0,2711.8125,0.0,496.7857142857143,-6006.991071428572,
ladder,write,a5,0,16384,4,1,1024,0,16,16,45077.5,200.5,2817.34375,0.0,497.9107142857143,-3389.410714285714,
ladder,write,a5,0,16384,8,1,1024,0,16,16,45489.0,350.5,2843.0625,0.0,494.76785714285717,-452.58035714285717,
ladder,write,a5,0,16384,16,1,1024,0,16,16,44482.0,211.0,2780.125,0.0,494.80357142857144,-1191.892857142857,
ladder,write,a5,0,16384,32,1,1024,0,16,16,45518.5,285.0,2844.90625,0.0,494.92857142857144,1229.4642857142858,
ladder,write,a5,0,65536,1,1,1024,0,16,16,72711.5,817.0,4544.46875,0.0,496.95535714285717,786.6428571428571,
ladder,write,a5,0,65536,2,1,1024,0,16,16,64029.5,295.5,4001.84375,0.0,495.01785714285717,-487.35714285714283,
ladder,write,a5,0,65536,4,1,1024,0,16,16,80807.5,6046.5,5050.46875,0.0,495.4107142857143,2115.3035714285716,
ladder,write,a5,0,65536,8,1,1024,0,16,16,69240.0,285.5,4327.5,0.0,495.74107142857144,71.79464285714286,
ladder,write,a5,0,65536,16,1,1024,0,16,16,67727.0,366.0,4232.9375,0.0,496.3125,1212.7142857142858,
ladder,write,a5,0,65536,32,1,1024,0,16,16,120560.0,9298.5,7535.0,0.0,497.48214285714283,2753.6696428571427,
ladder,write,a5,0,1048576,1,1,1024,0,16,16,822458.5,72296.0,51403.65625,0.0,497.42857142857144,-1073.9910714285713,
ladder,write,a5,0,1048576,2,1,1024,0,16,16,1598988.0,290622.0,99936.75,0.0,496.7142857142857,11954.482142857143,
ladder,write,a5,0,1048576,4,1,1024,0,16,16,895564.5,194106.5,55972.78125,0.0,496.89285714285717,578.2410714285714,
ladder,write,a5,0,1048576,8,1,1024,0,16,16,1944138.5,404760.0,121508.65625,0.0,497.67857142857144,3941.0714285714284,
ladder,write,a5,0,1048576,16,1,1024,0,16,16,4475286.0,2188075.5,279705.375,0.0,501.4642857142857,4919.410714285715,
ladder,write,a5,0,1048576,32,1,1024,0,16,16,1932655.5,417565.0,120790.96875,0.0,499.5982142857143,-3096.9375,
ladder,write,a6,0,4096,1,1,2048,0,16,16,63639.0,1047.5,3977.4375,0.0,492.66964285714283,-594.8928571428571,
ladder,write,a6,0,4096,2,1,2048,0,16,16,61905.0,486.5,3869.0625,0.0,493.05357142857144,-1331.6160714285713,
ladder,write,a6,0,4096,4,1,2048,0,16,16,65066.5,3462.0,4066.65625,0.0,491.41964285714283,-241.61607142857142,
ladder,write,a6,0,4096,8,1,2048,0,16,16,62832.0,942.5,3927.0,0.0,492.6875,593.8839285714286,
ladder,write,a6,0,4096,16,1,2048,0,16,16,63934.0,1107.5,3995.875,0.0,494.54464285714283,2283.0803571428573,
ladder,write,a6,0,4096,32,1,2048,0,16,16,60347.5,1222.0,3771.71875,0.0,494.61607142857144,1018.3392857142857,
ladder,write,a6,0,8192,1,1,2048,0,16,16,66213.5,3682.5,4138.34375,0.0,492.4732142857143,8610.9375,
ladder,write,a6,0,8192,2,1,2048,0,16,16,45418.5,1498.0,2838.65625,0.0,491.79464285714283,10997.919642857143,
ladder,write,a6,0,8192,4,1,2048,0,16,16,39897.5,170.0,2493.59375,0.0,492.95535714285717,1946.419642857143,
ladder,write,a6,0,8192,8,1,2048,0,16,16,61063.5,3987.5,3816.46875,0.0,493.50892857142856,-9205.955357142857,
ladder,write,a6,0,8192,16,1,2048,0,16,16,44416.5,341.0,2776.03125,0.0,496.14285714285717,-8188.419642857143,
ladder,write,a6,0,8192,32,1,2048,0,16,16,50067.0,822.0,3129.1875,0.0,496.30357142857144,-458.67857142857144,
ladder,write,a6,0,16384,1,1,2048,0,16,16,49380.5,696.5,3086.28125,0.0,494.5267857142857,-3936.5446428571427,
ladder,write,a6,0,16384,2,1,2048,0,16,16,46560.0,195.5,2910.0,0.0,496.55357142857144,-694.1428571428571,
ladder,write,a6,0,16384,4,1,2048,0,16,16,52677.5,1537.5,3292.34375,0.0,495.74107142857144,5446.285714285715,
ladder,write,a6,0,16384,8,1,2048,0,16,16,47332.0,65.5,2958.25,0.0,496.4107142857143,3702.1428571428573,
