q0-01,23905550.0,11626901.0,119.22
q0-02,23905558.0,11722012.0,105.56
q0-03,23905562.0,11499324.0,113.15
q0-04,23905591.0,11934576.0,114.48
q0-05,23905546.0,11625742.0,103.1
q0-06,23905560.0,11784894.0,113.26
q0-07,23905618.0,11995322.0,115.87
q0-08,23905562.0,11657658.0,115.87
q0-09,23905567.0,12165320.0,114.44
q0-10,23905530.0,11709889.0,114.57
q0-11,23905603.0,11609585.0,114.6
q0-12,23905569.0,11658448.0,104.58
q0-13,23905553.0,11972689.0,108.2
q0-14,23905549.0,11782863.0,114.22
q0-15,23905569.0,11661876.0,115.2
q0-16,23905598.0,11665743.0,114.75
q0-17,23905601.0,11497360.0,114.44
q0-18,23905546.0,11592083.0,114.6
q0-19,23905565.0,11630079.0,113.9
q0-20,23905574.0,12106968.0,114.79
q0-21,23905581.0,12040474.0,114.39
q0-22,23905605.0,12364380.0,114.47
q0-23,23905562.0,11725270.0,116.2
q0-24,23905593.0,13707667.0,114.37
q0-25,23905578.0,11693286.0,114.8
q0-26,23905534.0,12274238.0,114.68
q0-27,23905588.0,11850397.0,114.74
q0-28,23905589.0,11913926.0,113.43
q0-29,23905597.0,11536876.0,114.51
q0-30,23905583.0,11525545.0,115.31
r1-0000,42025901.0,26693476.0,176.44
r1-0001,7568500.0,5931150.0,125.21
r1-0002,2869904.0,2381821.0,152.76
r1-0003,21963172.0,10370358.0,116.01
r1-0004,21439384.0,10042501.0,111.6
r1-0005,3793791311.0,1051559357.0,1117.49
r1-0006,3793418591.0,1052442278.0,1135.93
r1-0007,21976515.0,10966869.0,114.11
r1-0008,7519128564.0,1905989858.0,2817.1
r1-0009,7633745.0,5294576.0,144.03
r1-0010,41515740.0,25438104.0,173.13
r1-0011,3815996265.0,1059201358.0,2507.79
r1-0012,7525810784.0,1908111824.0,1784.28
r1-0013,7525762022.0,1911762542.0,1815.51
r1-0014,3815589890.0,1055882361.0,2712.87
r1-0015,3815604108.0,1041692421.0,2636.46
r1-0016,23381680.0,11617859.0,111.07
r1-0017,42025909.0,25012944.0,175.78
r1-0018,21439374.0,10480368.0,111.6
r1-0019,3792793353.0,1051293936.0,1180.48
r1-0020,3785020331.0,1057109109.0,1167.45
r1-0021,7519127372.0,1896689482.0,2911.32
r1-0022,7525796098.0,2004744277.0,1835.69
r1-0023,3803138805.0,1047574440.0,1715.72
r1-0024,7568591.0,5972704.0,119.6
r1-0025,23395417.0,11454900.0,99.24
r1-0026,2857304.0,2154523.0,131.86
r1-0027,2855728.0,2086248.0,129.21
r1-0028,7525796261.0,1909210055.0,1983.13
r1-0029,7519113253.0,1894977759.0,3236.96
r1-0030,23919261.0,11503114.0,105.72
r1-0031,2855715.0,2158791.0,130.9
r1-0032,7554860.0,5197894.0,119.54
r1-0033,21453462.0,10334056.0,99.9
r1-0034,3795817687.0,1048049159.0,1134.84
r1-0035,21976505.0,10411002.0,117.81
r1-0036,7525747558.0,1912340045.0,2039.12
r1-0037,3811267875.0,1063396484.0,1738.09
r1-0038,41502033.0,25085496.0,171.22
r1-0039,7633706.0,5348378.0,145.44
r1-0040,7519128647.0,1894895609.0,3002.19
r1-0041,7525747552.0,1909668634.0,2036.74
r1-0042,7620016.0,5309253.0,141.88
r1-0043,41501998.0,25723063.0,148.72
r1-0044,2869130.0,2384275.0,131.52
r1-0045,7525762150.0,1909185687.0,2198.55
r1-0046,2870721.0,2403076.0,123.9
r1-0047,21963175.0,10614301.0,112.78
r1-0048,7519114428.0,1894048799.0,3168.42
r1-0049,3799910928.0,1091367726.0,1648.24
r1-0050,3795183781.0,1106645983.0,1313.91
r1-0051,7519127179.0,1896815604.0,2793.15
r1-0052,3815982593.0,1046804713.0,2506.78
r1-0053,23905520.0,11607801.0,115.74
r1-0054,3795286471.0,1231257796.0,1595.72
r1-0055,23905505.0,11926028.0,103.44
r1-0056,23395583.0,11948427.0,99.23
r1-0057,3815982714.0,1054858067.0,2682.66
r1-0058,23381665.0,11229096.0,98.95
r1-0059,3815604340.0,1049998126.0,2387.65
r1-0060,7554950.0,5376445.0,140.94
r1-0061,42039570.0,25492324.0,153.03
r1-0062,21452684.0,11070713.0,110.8
r1-0063,2870791.0,2627203.0,155.17
r1-0064,3791897103.0,1047485000.0,1100.28
r1-0065,7519113290.0,1897090860.0,3056.04
r1-0066,3792847937.0,1053883700.0,1119.24
r1-0067,2857302.0,2062735.0,127.18
r1-0068,3788826564.0,1098859863.0,1236.29
r1-0069,3815996923.0,1047867426.0,2773.24
r1-0070,3797381431.0,1127231072.0,1427.13
r1-0071,7525810704.0,1909073133.0,1666.25
r1-0072,3796866244.0,1166342152.0,1508.39
r1-0073,3815589538.0,1058952209.0,2374.09
r1-0074,41515820.0,26332860.0,170.79
r1-0075,7519114401.0,1942295388.0,3133.89
r1-0076,23919234.0,11588457.0,112.27
r1-0077,3802888945.0,1070093011.0,1754.81
r1-0078,7620040.0,5197560.0,142.63
r1-0079,42039464.0,25743662.0,171.5
r2-0000,23905523.0,11824618.0,113.81
r2-0001,3799330432.0,1179944464.0,1764.55
r2-0002,7568596.0,5185152.0,136.27
r2-0003,7519114353.0,1894268917.0,3051.08
r2-0004,2855698.0,2104508.0,146.0
r2-0005,7519113286.0,1923609380.0,3083.03
r2-0006,3797369119.0,1119091795.0,1249.41
r2-0007,41515645.0,24654079.0,167.12
